id,learningTaskId,type,status,payload,targetId,reviewedAt,createdAt,updatedAt
78,0,knowledge,approved,"{""title"":""未发货"",""content"":""全城配订单暂不支持修改配送时间，建议您取消订单后重新下单。"",""keywords"":[""客服""],""category"":""通用""}",60,2026-06-06T06:50:01.302Z,2026-06-06T03:35:39.246Z,2026-06-06T06:50:01.302Z
79,0,knowledge,approved,"{""title"":""已发货"",""content"":""若订单已发货，暂不支持修改配送时间，若您不方便签收商品，建议您拒收后方便收货时再下单"",""keywords"":[""若订单已发货""],""category"":""通用""}",59,2026-06-06T06:50:01.296Z,2026-06-06T03:35:39.246Z,2026-06-06T06:50:01.296Z
80,0,knowledge,approved,"{""title"":""确认时时效内还是时效外"",""content"":""您的订单号提供一下呢，我马上帮您看看是什么情况哈"",""keywords"":[""客服""],""category"":""通用""}",58,2026-06-06T06:50:01.289Z,2026-06-06T03:35:39.246Z,2026-06-06T06:50:01.289Z
81,0,knowledge,approved,"{""title"":""【时效内】一直未发货/无物流信息"",""content"":""查询到您的订单预计**送达，我们会根据您的地址及配送时间进行配送的，还请您放心，会按照预计时间送达的"",""keywords"":[""还请您放心""],""category"":""通用""}",57,2026-06-06T06:49:59.319Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:59.319Z
82,0,knowledge,approved,"{""title"":""【时效内】为什么没物流"",""content"":"""",""keywords"":[""客服""],""category"":""通用""}",56,2026-06-06T06:49:59.313Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:59.313Z
83,0,knowledge,approved,"{""title"":""时效外催单"",""content"":""抱歉让你久等了，看到您的订单的确已经超时了，我马上帮您登记反馈，会尽快给您回电处理"",""keywords"":[""抱歉让你久等了""],""category"":""通用""}",55,2026-06-06T06:49:59.306Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:59.306Z
84,0,knowledge,approved,"{""title"":""部分商品全国配没有"",""content"":""亲爱的会员，仓库无货的情况下无法购买，并且部分商品全国配的仓库不售卖所以也无法使用该配送方式，所以以您下单配送方式为准哦，感谢您的理解。"",""keywords"":[""亲爱的会员"",""感谢您的理解""],""category"":""通用""}",54,2026-06-06T06:49:59.299Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:59.299Z
85,0,knowledge,approved,"{""title"":""确认时时效内还是时效外"",""content"":""您的订单号提供一下呢，我马上帮您看看是什么情况哈"",""keywords"":[""客服""],""category"":""通用""}",53,2026-06-06T06:49:59.293Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:59.293Z
86,0,knowledge,approved,"{""title"":""全球购订单校验不通过"",""content"":""查询到您的订单为【全球购】订单，显示需要认证，您可以下载APP“掌上海关”/小程序，在“跨境电商个人消费信息”里面“跨境电商个人交易确认”里验证，验证后会为您发货配送的哦"",""keywords"":[""显示需要认证""],""category"":""通用""}",52,2026-06-06T06:49:59.286Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:59.286Z
87,0,knowledge,approved,"{""title"":""时效内催单"",""content"":""查询到您的订单预计**送达，我们会根据您的地址及配送时间进行配送的，还请您放心，会按照预计时间送达的"",""keywords"":[""还请您放心""],""category"":""通用""}",51,2026-06-06T06:49:59.279Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:59.279Z
88,0,knowledge,approved,"{""title"":""时效外催单"",""content"":""抱歉让你久等了，看到您的订单的确已经超时了，我马上帮您登记反馈，会尽快给您回电处理"",""keywords"":[""抱歉让你久等了""],""category"":""通用""}",50,2026-06-06T06:49:59.273Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:59.273Z
89,0,knowledge,approved,"{""title"":""怎么还不配送"",""content"":""会员您好，查询到您的订单是选择的【门店自提】，需要您前往对应门店取货哦~"",""keywords"":[""会员您好""],""category"":""通用""}",49,2026-06-06T06:49:59.268Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:59.268Z
90,0,knowledge,approved,"{""title"":""需要提前下单吗"",""content"":""会员您好，如需提前下单的会在页面提示，如生日蛋糕需要提前1-2天下单，下单后才能在选择日期进行自提哦"",""keywords"":[""会员您好""],""category"":""通用""}",48,2026-06-06T06:49:59.262Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:59.262Z
91,0,knowledge,approved,"{""title"":""能不能改成配送"",""content"":""非常抱歉会员，如选择了【自提】，就无法更改为物流配送了，还请您谅解"",""keywords"":[""非常抱歉会员"",""如选择了【自提】"",""还请您谅解""],""category"":""通用""}",47,2026-06-06T06:49:56.783Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:56.783Z
92,0,knowledge,approved,"{""title"":""需要修改地址会员"",""content"":""您好，收货地址不同，交易门店和商品库存可能发生变化，为了保障交易安全与秩序，客服无法为您修改已提交的订单收货地址。您可按照正确的地址重新下单，我们可以为您取消原订单，请确认是否为您取消原订单。"",""keywords"":[""您好"",""收货地址不同""],""category"":""通用""}",46,2026-06-06T06:49:56.776Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:56.776Z
93,0,knowledge,approved,"{""title"":""会员要求转寄"",""content"":""您好，山姆不提供转寄服务。您可按照您希望送达的目的地重新下单，我们可以为您取消原订单，请确认是否为您取消原订单。"",""keywords"":[""您好""],""category"":""通用""}",45,2026-06-06T06:49:56.770Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:56.770Z
94,0,knowledge,approved,"{""title"":""非会员进线修改地址"",""content"":""为了交易安全，请您通过下单的会员卡的注册手机号或者下单的会员卡绑定的App账号联系客服处理。"",""keywords"":[""为了交易安全""],""category"":""通用""}",44,2026-06-06T06:49:56.762Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:56.762Z
95,0,knowledge,approved,"{""title"":""修改手机号"",""content"":""尊敬的会员，下单成功后系统就无法修改手机号了，您可以待物流更新小哥的联系方式后，联系小哥帮您修改配送或取消订单重新下单哦"",""keywords"":[""尊敬的会员""],""category"":""通用""}",43,2026-06-06T06:49:56.756Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:56.756Z
96,0,knowledge,approved,"{""title"":""备注指定送达时间"",""content"":""亲爱的会员，我们无法备注配送时间，如果您有特殊需求，避免时间差，建议您也可以关注订单全程跟踪物流信息，有配送员电话更新后，您可以与配送员联系确定实际配送情况及您的具体需求，感谢您的理解。"",""keywords"":[""亲爱的会员"",""如果您有特殊需求"",""避免时间差"",""感谢您的理解""],""category"":""通用""}",42,2026-06-06T06:49:56.749Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:56.749Z
97,0,knowledge,approved,"{""title"":""极速达（配送中）"",""content"":""查看到您的订单已经在配送中了，您可以拒收订单，待商品拒收到仓后，会在24H左右处理您的退款"",""keywords"":[""您可以拒收订单"",""待商品拒收到仓后""],""category"":""通用""}",41,2026-06-06T06:49:56.743Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:56.743Z
98,0,knowledge,approved,"{""title"":""极速达（未配送）"",""content"":""查看到您的订单还未开始配送，您可以在订单里点击取消订单，订单取消后款项会返还至您支付的账户中"",""keywords"":[""客服""],""category"":""通用""}",40,2026-06-06T06:49:56.736Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:56.736Z
99,0,knowledge,approved,"{""title"":""全城配&全国配"",""content"":""查看到您的订单已经在配送中了，您可以拒收订单，待商品拒收返回后，会在24H左右处理您的退款"",""keywords"":[""您可以拒收订单"",""待商品拒收返回后""],""category"":""通用""}",39,2026-06-06T06:49:56.730Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:56.730Z
100,0,knowledge,approved,"{""title"":""全球配"",""content"":""好的会员，收到您的诉求，我们为您催促拦截您的订单，但是可能会拦截不成功，您接到电话后直接拒收就好啦~"",""keywords"":[""好的会员"",""收到您的诉求""],""category"":""通用""}",38,2026-06-06T06:49:56.723Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:56.723Z
101,0,knowledge,approved,"{""title"":""未签收"",""content"":""会员您好，下单成功后无法修改订单信息，我为您查询配送员电话，您可以联系配送员拒收一下，拒收商品到仓后，预计24H左右为您退款"",""keywords"":[""会员您好"",""拒收商品到仓后""],""category"":""通用""}",37,2026-06-06T06:49:52.137Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:52.137Z
102,0,knowledge,approved,"{""title"":""已签收（内贸）"",""content"":""会员您好，您的这个情况建议您先申请退货退款，或联系配送小哥先帮您取回"",""keywords"":[""会员您好""],""category"":""通用""}",36,2026-06-06T06:49:52.130Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:52.130Z
103,0,knowledge,approved,"{""title"":""已签收（全球购）"",""content"":""您的问题我这边已经了解，我会记录您的问题进行反馈，还请您保持手机畅通"",""keywords"":[""客服""],""category"":""通用""}",35,2026-06-06T06:49:52.122Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:52.122Z
104,0,knowledge,approved,"{""title"":""不愿意自己联系"",""content"":""了解您的情况的，我马上为您反馈处理，但是需要一些时间，为了更好的解决您的问题建议您也可以同步申请退货哦"",""keywords"":[""了解您的情况的"",""但是需要一些时间""],""category"":""通用""}",34,2026-06-06T06:49:52.115Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:52.115Z
105,0,knowledge,approved,"{""title"":""无电话联系/不知道商品在哪"",""content"":""了解您的情况的，您可以先联系一下配送小哥，我也同步为您记录反馈处理，核实后会有专员电话联系您处理"",""keywords"":[""了解您的情况的""],""category"":""通用""}",33,2026-06-06T06:49:52.109Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:52.109Z
106,0,knowledge,approved,"{""title"":""快递随便给我放其他地方"",""content"":""非常抱歉给会员您带来了不好的购物体验，您先检查下商品是否齐全，有没有损坏呢？"",""keywords"":[""有没有损坏呢""],""category"":""通用""}",32,2026-06-06T06:49:52.102Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:52.102Z
107,0,knowledge,approved,"{""title"":""您反馈的这个问题我们也非常重视…"",""content"":""您反馈的这个问题我们也非常重视，我们会马上记录，争取不断优化给会员带来更好的体验"",""keywords"":[""我们会马上记录""],""category"":""通用""}",31,2026-06-06T06:49:52.096Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:52.096Z
108,0,knowledge,approved,"{""title"":""浪费时间要求赔偿"",""content"":""我理解会员您的心情，换做是我我也会不高兴，您看这样，基于您的会员服务和您的购物体验，为您申请*元网购优惠券，满*.01元即可使用，优惠券不支持叠加使用（门店和全球购商品不支持使用），使用期限60天，24小时内到账，您看可以吗？"",""keywords"":[""您看这样"",""使用期限60天"",""24小时内到账"",""您看可以吗""],""category"":""通用""}",30,2026-06-06T06:49:52.089Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:52.089Z
109,0,knowledge,approved,"{""title"":""为什么显示拒收"",""content"":""会员您好，为了保证食品安全，如配送员未联系上您会将商品优先退回仓库，商品您是否还需要呢？"",""keywords"":[""会员您好"",""为了保证食品安全""],""category"":""通用""}",29,2026-06-06T06:49:52.082Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:52.082Z
110,0,knowledge,approved,"{""title"":""配送员没联系我"",""content"":""您可以查看下是否手机开启了骚扰拦截，您别着急，您现在是否还需要商品呢？"",""keywords"":[""您别着急""],""category"":""通用""}",28,2026-06-06T06:49:52.076Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:52.076Z
111,0,knowledge,approved,"{""title"":""不需要了"",""content"":""好的，了解您的诉求了，商品退回仓库后我们就会为您处理退款，预计24小时左右到账，还请您注意查收"",""keywords"":[""好的"",""了解您的诉求了"",""还请您注意查收""],""category"":""通用""}",17,2026-06-06T06:49:36.476Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:36.476Z
112,0,knowledge,approved,"{""title"":""还需要"",""content"":""好的，了解您的情况了，您可以先联系配送员让他重新为您配送"",""keywords"":[""好的"",""了解您的情况了""],""category"":""通用""}",16,2026-06-06T06:49:36.470Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:36.470Z
113,0,knowledge,approved,"{""title"":""用户不愿自己联系/联系不上"",""content"":""好的，那我马上为您反馈，还请您保持手机畅通，配送员配送时会再次电话联系您"",""keywords"":[""好的"",""那我马上为您反馈""],""category"":""通用""}",15,2026-06-06T06:49:36.465Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:36.465Z
114,0,knowledge,approved,"{""title"":""确认商品是否签收"",""content"":""非常抱歉给您带来了不好的体验，请问现在商品是否拿到了呢？"",""keywords"":[""客服""],""category"":""通用""}",14,2026-06-06T06:49:36.459Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:36.459Z
115,0,knowledge,approved,"{""title"":""没拿到，要配送员送上来"",""content"":""非常抱歉给您带来了不好的体验，您的这个问题我已经了解，我会马上为您反馈，您保持手机畅通"",""keywords"":[""我会马上为您反馈"",""您保持手机畅通""],""category"":""通用""}",13,2026-06-06T06:49:36.451Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:36.451Z
116,0,knowledge,approved,"{""title"":""拿到了"",""content"":""嗯嗯，确实抱歉给您带来了不好的体验，您反馈的这个问题我们非常重视，会马上为您记录，完善优化用户体验"",""keywords"":[""嗯嗯"",""会马上为您记录"",""完善优化用户体验""],""category"":""通用""}",12,2026-06-06T06:49:36.443Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:36.443Z
117,0,knowledge,approved,"{""title"":""用户不认可自己拿快递"",""content"":""基于您的会员服务和您的购物体验，为您申请*元网购优惠券，满*.01元即可使用，优惠券不支持叠加使用（门店和全球购商品不支持使用），使用期限60天，24小时内到账，您看可以吗？"",""keywords"":[""使用期限60天"",""24小时内到账"",""您看可以吗""],""category"":""通用""}",11,2026-06-06T06:49:36.434Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:36.434Z
118,0,knowledge,approved,"{""title"":""缺少某一样商品"",""content"":""会员您先别着急，请问商品您是当面签收的吗？"",""keywords"":[""会员您先别着急""],""category"":""通用""}",10,2026-06-06T06:49:36.425Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:36.425Z
119,0,knowledge,approved,"{""title"":""提供信息"",""content"":""您现在方便提供一下【外箱+商品6面的照片或者视频+面单或小票信息】吗？我帮您记录反馈"",""keywords"":[""我帮您记录反馈""],""category"":""通用""}",9,2026-06-06T06:49:36.416Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:36.416Z
120,0,knowledge,approved,"{""title"":""小票显示**缺货"",""content"":""会员您好，根据您提供的小票显示该商品是缺货的，所以未给您配送，您别担心，系统会与24小时将缺货的商品款项退至您下单的支付方式里"",""keywords"":[""会员您好"",""所以未给您配送"",""您别担心""],""category"":""通用""}",8,2026-06-06T06:49:36.407Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:36.407Z
121,0,knowledge,approved,"{""title"":""会员订单送错"",""content"":""您现在方便提供一下【外箱+商品6面的照片或者视频+面单或小票信息】吗？我帮您记录反馈"",""keywords"":[""我帮您记录反馈""],""category"":""通用""}",27,2026-06-06T06:49:47.638Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:47.638Z
122,0,knowledge,approved,"{""title"":""要求补偿"",""content"":""非常抱歉耽误到您的使用了，基于您的会员服务和您的购物体验，为您申请*元网购优惠券，满*.01元即可使用，优惠券不支持叠加使用（门店和全球购商品不支持使用），使用期限60天，24小时内到账，您看可以吗？"",""keywords"":[""使用期限60天"",""24小时内到账"",""您看可以吗""],""category"":""通用""}",26,2026-06-06T06:49:47.631Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:47.631Z
123,0,knowledge,approved,"{""title"":""进线人未下单收到商品"",""content"":""您现在方便提供一下面单或小票信息吗？我帮您看一下"",""keywords"":[""我帮您看一下""],""category"":""通用""}",25,2026-06-06T06:49:47.625Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:47.625Z
124,0,knowledge,approved,"{""title"":""（提供了面单小票）非常抱歉打扰…"",""content"":""（提供了面单小票）非常抱歉打扰到您，同时也感谢您的反馈，我也会反馈到相关部门去核实具体情况，辛苦您先将商品保存"",""keywords"":[""客服""],""category"":""通用""}",24,2026-06-06T06:49:47.617Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:47.617Z
125,0,knowledge,approved,"{""title"":""（没有面单小票）感谢您的反馈由…"",""content"":""（没有面单小票）感谢您的反馈，由于商品没有相关信息可以核实，辛苦您将商品自行处理即可，同时也非常抱歉打扰到您了"",""keywords"":[""客服""],""category"":""通用""}",23,2026-06-06T06:49:47.610Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:47.610Z
126,0,knowledge,approved,"{""title"":""确认时时效内还是时效外"",""content"":""您的订单号提供一下呢，我马上帮您看看是什么情况哈"",""keywords"":[""客服""],""category"":""通用""}",22,2026-06-06T06:49:47.604Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:47.604Z
127,0,knowledge,approved,"{""title"":""时效内（签收48H）"",""content"":""非常抱歉给会员带来了不好的购物体验，您方便拍下现在商品的图片，我为您处理吗？"",""keywords"":[""我为您处理吗""],""category"":""通用""}",21,2026-06-06T06:49:47.598Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:47.598Z
128,0,knowledge,approved,"{""title"":""【外包装破损】抱歉让你久等了查…"",""content"":""【外包装破损】抱歉让你久等了，查看您的商品包装有破损，您检查下商品是否有问题呢，如您保留使用，基于您的会员服务和您的购物体验，为您申请*元网购优惠券，满*.01元即可使用，优惠券不支持叠加使用（门店和全球购商品不支持使用），使用期限60天，24小时内到账，您看可以吗？"",""keywords"":[""如您保留使用"",""使用期限60天"",""24小时内到账"",""您看可以吗""],""category"":""通用""}",20,2026-06-06T06:49:47.590Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:47.590Z
129,0,knowledge,approved,"{""title"":""【商品破损严重】抱歉让你久等了…"",""content"":""【商品破损严重】抱歉让你久等了，您反馈的这个问题建议您在订单里申请售后，然后重新下单，非常抱歉给您带来不便了"",""keywords"":[""然后重新下单""],""category"":""通用""}",19,2026-06-06T06:49:47.583Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:47.583Z
130,0,knowledge,approved,"{""title"":""【使用了运费券】您退货的这个情…"",""content"":""【使用了运费券】您退货的这个情况我们已经了解，基于您的会员服务和您的购物体验，为您申请*元网购优惠券，满*.01元即可使用，优惠券不支持叠加使用（门店和全球购商品不支持使用），使用期限60天，24小时内到账，您看可以吗？"",""keywords"":[""使用期限60天"",""24小时内到账"",""您看可以吗""],""category"":""通用""}",18,2026-06-06T06:49:47.577Z,2026-06-06T03:35:39.246Z,2026-06-06T06:49:47.577Z
131,0,knowledge,approved,"{""title"":""选品反馈致谢"",""content"":""感谢您的关注和反馈，我们会反馈到相关部门，感谢您的支持！"",""keywords"":[""感谢您的支持""],""category"":""通用""}",205,2026-06-06T07:35:37.266Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:37.266Z
132,0,knowledge,approved,"{""title"":""已下架商品咨询-无货说明"",""content"":""抱歉会员，您在app搜索不到该商品，可能是因为您的地址暂时无货了，所以我们做了下架处理，后期商品采购到货，会再次安排上架的，您后期可以关注一下的。"",""keywords"":[""抱歉会员"",""后期商品采购到货"",""会再次安排上架的""],""category"":""通用""}",204,2026-06-06T07:35:37.258Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:37.258Z
133,0,knowledge,approved,"{""title"":""已下架商品咨询-门店购买建议"",""content"":""如果您比较着急的话，您可以尝试前往门店购买，由于门店库存是实时浮动的 ，前往门店之前您可以先咨询一下门店该商品是否有货哦"",""keywords"":[""客服""],""category"":""通用""}",203,2026-06-06T07:35:37.249Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:37.249Z
134,0,knowledge,approved,"{""title"":""门店库存查询确认"",""content"":""您好会员，请问是哪个门店呢，我帮您联系门店确认一下"",""keywords"":[""您好会员"",""请问是哪个门店呢""],""category"":""通用""}",202,2026-06-06T07:35:37.239Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:37.239Z
135,0,knowledge,approved,"{""title"":""门店有货确认提醒"",""content"":""您好会员，刚刚联系门店确认，目前您询问的这个商品现在还有库存，您可以前往购买，由于门店库存是实时浮动的，您前往门店之前需要再联系门店确认一下哦"",""keywords"":[""您好会员"",""刚刚联系门店确认"",""您可以前往购买""],""category"":""通用""}",201,2026-06-06T07:35:37.231Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:37.231Z
136,0,knowledge,approved,"{""title"":""极速达缺货解释"",""content"":""很抱歉给您带来不便，由于每个区域云仓的库存量不同，当天售完后可能会出现缺货的情况。建议您可以次日再留意看看。"",""keywords"":[""客服""],""category"":""通用""}",200,2026-06-06T07:35:37.222Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:37.222Z
137,0,knowledge,approved,"{""title"":""全城配缺货致歉"",""content"":""我理解您的心情，确实很抱歉，由于网上商店和实体门店共享库存，且在同步销售商品的。假如您在网站上购买的时候，店里已经有人从货架上买走这个商品。在您订单被拣货的时候会发现商品缺货，我们也期望您能够买到心仪的商品，对于这个情况也恳请您的谅解。"",""keywords"":[""我理解您的心情"",""确实很抱歉""],""category"":""通用""}",199,2026-06-06T07:35:37.213Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:37.213Z
138,0,knowledge,approved,"{""title"":""补货时间不确定安抚"",""content"":""亲爱的会员您好，确实非常抱歉，目前确实没有具体的补货时间，您如果比较着急，建议您购买相似的产品或者及时关注山姆app~!"",""keywords"":[""亲爱的会员您好"",""确实非常抱歉"",""您如果比较着急""],""category"":""通用""}",198,2026-06-06T07:35:37.204Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:37.204Z
139,0,knowledge,approved,"{""title"":""预计补货周期及通知"",""content"":""您好，请您不要着急，您无法购买到您心爱的商品，应该是商品暂时缺货了，我们一般会在2周-1个月之内进行补货的，您可以点击页面的到货通知，商品到货的话，您可以收到相关通知~"",""keywords"":[""您好"",""请您不要着急"",""商品到货的话""],""category"":""通用""}",197,2026-06-06T07:35:34.874Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:34.874Z
140,0,knowledge,approved,"{""title"":""长期无货共情反馈"",""content"":""作为消费者我非常理解会员您的心情，针对您反馈的商品无货问题我们也会记录，不断完善优化会员的体验"",""keywords"":[""客服""],""category"":""通用""}",196,2026-06-06T07:35:34.866Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:34.866Z
141,0,knowledge,approved,"{""title"":""礼品袋配置说明"",""content"":""您好会员，如果商品有配备礼品袋会在商品详情页显示礼袋配置，有部分商品不配备礼品袋，如您需要也可以尝试备注需要礼品袋，具体以您收到为准，感谢您的支持和理解！"",""keywords"":[""您好会员"",""具体以您收到为准""],""category"":""通用""}",195,2026-06-06T07:35:34.856Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:34.856Z
142,0,knowledge,approved,"{""title"":""未收到礼品袋解释"",""content"":""由于礼品袋库存有限，先到先得，如果您购买商品时有显示赠送礼品袋，代表还有库存会有礼品袋赠送的，如果没有就没有库存了，还请您谅解"",""keywords"":[""先到先得"",""还请您谅解""],""category"":""通用""}",194,2026-06-06T07:35:34.848Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:34.848Z
143,0,knowledge,approved,"{""title"":""国补活动咨询"",""content"":""抱歉会员，目前线上未参与国补活动，线下是否有国补活动具体需要您与当地门店确认，您看需要客服为您查询当地门店电话吗？"",""keywords"":[""抱歉会员""],""category"":""通用""}",193,2026-06-06T07:35:34.839Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:34.839Z
144,0,knowledge,approved,"{""title"":""当前优惠活动查询"",""content"":""会员您好，优惠都已显示在页面，具体以您结算时显示的活动为准哦~"",""keywords"":[""会员您好""],""category"":""通用""}",192,2026-06-06T07:35:34.827Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:34.827Z
145,0,knowledge,approved,"{""title"":""历史价格差异说明"",""content"":""亲爱的会员您好~不同时间段的价格都不相同，具体价格以您购买时为准哦，后续有任何问题都可以再次联系我们哦~"",""keywords"":[""亲爱的会员您好""],""category"":""通用""}",191,2026-06-06T07:35:34.817Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:34.817Z
146,0,knowledge,approved,"{""title"":""线上线下活动差异"",""content"":""抱歉会员，由于不同门店的线下活动不同，所以未同步到线上客服处，辛苦您提供一下您的城市和区域，客服帮您查询一下您地区线下门店的电话，您可以联系线下门店咨询一下具体活动~"",""keywords"":[""抱歉会员""],""category"":""通用""}",190,2026-06-06T07:35:34.807Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:34.807Z
147,0,knowledge,approved,"{""title"":""618大促活动咨询"",""content"":""会员您好，现在已经是618活动期间了，优惠都已显示在页面，具体以您结算时显示的活动为准哦~"",""keywords"":[""会员您好""],""category"":""通用""}",189,2026-06-06T07:35:34.799Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:34.799Z
148,0,knowledge,approved,"{""title"":""品先试活动规则详解"",""content"":""亲爱的会员您好，品先试活动目前需要近30天在山姆app购买过商品并且订单状态是已完成的状态（不限商品），如果您在活动开始前已购买活动商品但是未发布过该商品的晒单活动，并且订单仍在可评价时间范围内，也可以报名参加同一商品线上品先试活动。活动目前仅支持在山姆app上购买的近30天已完成且符合评价的订单参加，评价要求不小于100字并且上传三张图片。详细规则您可以点击品先试活动规则查看，后续中奖名单会在活动结束后的20个工作日内容公布，感谢您的支持~"",""keywords"":[""亲爱的会员您好"",""感谢您的支持""],""category"":""通用""}",188,2026-06-06T07:35:34.790Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:34.790Z
149,0,knowledge,approved,"{""title"":""品先试未中选原因反馈"",""content"":""亲爱的会员，抱歉给您带来了不好的体验，品先试活动由人工进行审核，我这边帮您反馈查询您未中奖的原因"",""keywords"":[""亲爱的会员""],""category"":""通用""}",187,2026-06-06T07:35:32.481Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:32.481Z
150,0,knowledge,approved,"{""title"":""品先试中奖进度查询"",""content"":""亲爱的会员，品先试活动由人工进行审核，请您耐心等待一下~后续中奖名单会在活动结束后的20个工作日内容公布"",""keywords"":[""亲爱的会员"",""请您耐心等待一下""],""category"":""通用""}",186,2026-06-06T07:35:32.472Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:32.472Z
151,0,knowledge,approved,"{""title"":""内贸商品生产日期说明"",""content"":""会员您好，由于商品的生产批次不同，所以在线无法查询到具体某款产品的生产日期，但是您放心，山姆的商品生产日期都是近期的"",""keywords"":[""会员您好"",""但是您放心""],""category"":""通用""}",185,2026-06-06T07:35:32.463Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:32.463Z
152,0,knowledge,approved,"{""title"":""全球购商品有效期说明(未购)"",""content"":""您好，商品的到期日需要根据实物商品的批次信息查询，全球购所售商品符合正常售卖期，您可放心下单购买"",""keywords"":[""您好"",""您可放心下单购买""],""category"":""通用""}",184,2026-06-06T07:35:32.454Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:32.454Z
153,0,knowledge,approved,"{""title"":""美妆及全球购正品保障"",""content"":""您好，美妆产品有效期通常是3年或5年，最终以您实际收到为准。全球购商品均是从海外直接采购，且商品均为海外原装正品，请您放心的"",""keywords"":[""您好"",""请您放心的""],""category"":""通用""}",183,2026-06-06T07:35:32.446Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:32.446Z
154,0,knowledge,approved,"{""title"":""全球购日期品质保障"",""content"":""您好，山姆按照国家相关规定建立了严格的保质期管理流程，确保在售商品的安全和品质，请您放心。"",""keywords"":[""您好"",""请您放心""],""category"":""通用""}",182,2026-06-06T07:35:32.436Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:32.436Z
